,gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,Charges_scaled
178,1,0,0,1,1,2,1,2,2,2,1,1,91.15,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.5138888888888888,0.38662012462497114
179,1,0,1,1,1,1,2,1,2,1,1,1,70.15,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.8888888888888888,0.5148742210939303
180,0,1,1,1,1,2,2,2,1,1,1,0,90.0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.5138888888888888,0.3869086083544888
181,1,0,1,0,1,2,1,2,1,1,0,0,108.65,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.9027777777777777,0.7984248788368336
182,0,0,0,0,1,1,2,2,2,1,1,1,49.45,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3194444444444444,0.12699630740826218
183,0,0,1,1,1,1,1,2,2,1,1,1,79.2,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.3055555555555555,0.19893261020078468
184,0,1,1,1,1,1,2,2,1,2,1,0,60.7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.3611111111111111,0.18216016616662822
185,0,0,0,1,1,2,1,1,2,2,1,1,79.85,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3472222222222222,0.2303888760673898
186,0,0,1,1,1,2,1,2,2,1,0,1,97.2,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.8333333333333333,0.6453900300023079
187,0,0,0,1,1,2,1,2,2,2,1,1,95.6,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.008862220170782368
188,0,0,1,1,1,1,1,1,1,1,0,0,89.3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.986111111111111,0.7350392337872144
189,0,1,0,1,1,2,2,2,2,2,1,1,85.25,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.375,0.26176436648972995
190,0,0,0,1,1,2,2,2,2,2,1,1,89.45,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.041666666666666664,0.02557696745903531
191,1,0,1,0,1,2,2,1,2,1,1,1,94.7,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.8055555555555555,0.6244576505885069
192,0,0,0,1,1,2,2,2,1,2,1,0,75.35,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.19444444444444442,0.11621855527348258
193,1,0,1,0,1,1,1,2,1,1,0,1,70.85,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.986111111111111,0.5717285945072698
194,0,0,1,0,0,1,2,2,2,1,1,0,29.05,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.027777777777777776,0.002994461112393261
195,0,0,0,1,1,0,0,0,0,0,0,1,20.6,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5555555555555556,0.09329563812600969
196,1,0,1,0,1,0,0,0,0,0,0,0,25.4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.9444444444444444,0.18479113777982922
197,0,1,0,1,1,2,1,2,1,1,0,0,101.3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.7916666666666666,0.6647588276021232
198,0,0,0,1,1,2,2,2,1,1,1,1,87.25,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.625,0.4526771290099238
199,1,0,1,0,1,2,1,1,1,1,0,1,116.55,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9722222222222222,0.9385529656127395
200,1,0,1,1,1,2,1,1,2,1,1,1,107.7,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9444444444444444,0.842614816524348
201,0,0,1,1,1,2,2,1,2,1,1,1,102.7,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.7222222222222222,0.5907339026078929
202,0,0,1,1,1,2,1,1,1,1,0,0,115.15,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1.0,0.9613316408954536
203,1,1,0,1,1,2,2,2,2,2,1,1,76.1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.3333333333333333,0.1954650357719825
204,1,0,1,0,1,1,1,2,1,1,0,1,60.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.9305555555555555,0.45406185091160856
205,0,0,0,1,0,1,1,1,1,1,0,0,64.35,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.9444444444444444,0.5216708977613663
206,1,0,1,0,1,0,0,0,0,0,0,0,19.6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3194444444444444,0.047063235633510274
207,1,0,1,1,0,1,2,1,2,2,0,0,49.35,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0.986111111111111,0.4034675744288022
208,0,0,0,1,0,1,2,2,2,2,1,0,24.4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0006462035541195473
209,0,0,1,0,1,0,0,0,0,0,0,0,20.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.986111111111111,0.17103046388183707
210,1,1,1,1,1,2,1,2,1,1,1,1,110.55,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.9583333333333333,0.8759866143549504
211,0,1,1,1,1,2,2,1,2,1,1,1,99.2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.5555555555555556,0.4665820447726748
212,0,1,0,1,1,2,2,2,1,2,1,1,84.95,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.25,0.16441841680129243
213,1,0,0,1,1,2,2,2,2,2,1,1,94.65,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.3055555555555555,0.24068197553657977
214,1,0,1,0,0,1,1,2,1,1,0,0,39.1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.9583333333333333,0.31856681283175625
215,0,1,0,1,1,2,2,2,2,2,1,0,84.45,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.861111111111111,0.5700842372490191
216,0,0,0,1,1,0,0,0,0,0,0,0,19.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.7777777777777777,0.11921301638587585
217,0,0,0,1,1,0,0,0,0,0,1,0,19.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.09722222222222221,0.017810985460420033
218,1,0,0,1,1,0,0,0,0,0,1,0,18.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,1.1539349180705698e-05
219,1,0,1,0,1,0,0,0,0,0,1,0,19.55,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.08333333333333333,0.012012462497115163
220,1,0,0,1,1,2,2,2,2,2,1,1,85.65,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.027777777777777776,0.018774521117009002
221,1,1,1,1,1,1,1,1,2,2,1,1,54.55,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.2222222222222222,0.09304177244403417
222,1,0,0,1,1,0,0,0,0,0,1,0,19.85,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.027777777777777776,0.0037849065312716363
223,0,0,1,1,1,1,1,1,2,1,0,1,86.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,0.696993999538426
224,0,0,1,0,0,1,1,2,2,1,1,0,34.65,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.09722222222222221,0.02628663743364874
225,0,0,1,0,0,1,2,2,2,2,1,1,24.85,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.2638888888888889,0.04800369259173783
226,0,0,1,1,1,2,2,2,2,2,1,1,78.1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.19444444444444442,0.12734825755827373
227,1,0,0,1,1,2,2,1,2,1,1,1,105.65,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8888888888888888,0.7944034156473575
228,0,0,0,1,1,1,1,1,1,1,1,1,78.35,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.3472222222222222,0.20991230094622665
229,1,0,1,0,1,1,2,1,1,1,0,1,85.95,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9722222222222222,0.6823159473805678
230,1,0,0,1,1,0,0,0,0,0,0,0,19.35,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.9166666666666666,0.14101084698822985
231,1,0,0,0,1,2,2,2,2,2,1,1,71.65,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0060985460420032315
232,0,0,1,1,1,2,2,2,2,1,1,1,91.15,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.736111111111111,0.5589314562658666
233,0,0,0,1,1,1,1,1,2,2,1,0,56.25,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.08333333333333333,0.042730210016155096
234,0,0,0,1,1,2,2,2,1,2,0,0,95.8,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.8194444444444444,0.6504327255942765
235,1,0,0,1,1,2,2,1,2,1,1,1,78.45,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.4305555555555555,0.27883106392799445
236,1,0,0,1,1,2,2,2,2,2,1,1,74.4,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.024319178398338335
237,0,0,0,0,1,2,2,2,2,2,1,0,69.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.20833333333333331,0.11262404800369259
238,1,0,0,1,1,2,2,1,1,2,1,1,106.1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6666666666666666,0.5843526425109624
239,1,0,1,0,1,1,1,2,2,2,1,0,56.7,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.027777777777777776,0.010933533348719132
240,1,1,1,1,1,2,2,1,1,2,1,1,102.95,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9722222222222222,0.8172974844218787
241,0,0,0,1,1,2,2,2,1,2,1,1,91.4,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.027777777777777776,0.02017078236787445
242,1,0,1,1,1,2,1,2,1,1,1,1,110.85,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6527777777777778,0.6066235864297254
243,0,0,0,0,1,0,0,0,0,0,1,0,21.05,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.3333333333333333,0.05916801292407108
244,1,0,1,1,1,2,2,2,1,2,1,1,93.8,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.4305555555555555,0.3370643895684283
245,0,0,0,1,1,2,2,1,1,1,1,0,111.1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.75,0.6919051465497347
246,1,0,0,1,1,1,2,2,1,1,1,0,55.05,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.004183014078006
247,0,0,1,0,0,1,1,2,2,1,1,0,33.15,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.16666666666666666,0.049151857835218096
248,0,0,0,1,1,0,0,0,0,0,1,0,18.75,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.027777777777777776,0.003963766443572582
249,1,0,1,1,1,1,2,1,1,2,1,1,70.55,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.6666666666666666,0.39253404108008305
250,0,1,1,1,1,2,2,2,2,2,1,1,74.45,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.006421647819063005
251,1,0,1,1,1,1,1,1,2,1,0,0,65.15,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.986111111111111,0.5380740826217402
252,1,0,0,1,1,0,0,0,0,0,1,1,19.85,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0.013888888888888888,0.00012116316639741503
253,1,0,0,0,1,0,0,0,0,0,0,1,24.8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.7777777777777777,0.16217401338564508
254,1,0,0,1,1,0,0,0,0,0,1,0,20.05,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.027777777777777776,0.0017193630279252253
255,0,1,1,1,1,1,2,1,1,2,0,1,80.55,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.9166666666666666,0.6053888760673899
256,1,0,1,0,1,0,0,0,0,0,1,1,20.35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.6944444444444444,0.10617932148626819
257,0,1,0,1,1,2,2,2,1,2,1,1,89.6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.875,0.6369720747749827
258,1,0,0,1,1,1,2,2,2,2,1,1,45.05,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.003029079159935379
259,0,0,0,1,0,1,2,2,2,1,1,1,49.25,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.08333333333333333,0.0273251788599123
260,0,0,0,1,1,1,2,1,2,2,1,0,50.55,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.06944444444444445,0.026073159473805677
261,0,0,1,0,1,1,1,2,1,1,1,0,72.25,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.4861111111111111,0.29422455573505657
262,0,0,0,1,1,2,1,1,1,1,0,1,118.65,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.986111111111111,0.9760904684975767
263,0,0,0,1,1,1,2,2,1,1,0,0,66.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.5833333333333333,0.316633971843988
264,0,0,1,1,1,0,0,0,0,0,0,0,19.45,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8888888888888888,0.13729517655204246
265,1,0,0,1,1,1,1,2,2,2,1,1,49.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.013888888888888888,0.003577198246018924
266,1,0,0,1,1,2,2,2,2,2,1,1,69.85,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0058908377567505185
267,1,0,1,1,1,2,1,1,1,1,1,1,107.2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.9583333333333333,0.8421763212554813
268,1,0,1,1,1,2,2,1,1,2,1,1,93.35,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.4583333333333333,0.3546272790214632
269,0,0,1,0,1,0,0,0,0,0,1,0,20.0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.2777777777777778,0.04602469420724671
270,1,0,1,0,1,0,0,0,0,0,1,0,24.5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.18055555555555555,0.03747980613893377
271,0,0,0,1,1,1,1,1,2,2,1,0,56.05,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.38888888888888884,0.17353450265405032
272,0,0,1,0,1,1,1,1,1,1,0,0,80.85,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,0.6699688437572121
273,1,0,0,1,1,2,2,2,2,2,1,1,70.5,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.125,0.06682437110546965
274,0,0,0,1,1,2,2,2,1,1,0,1,107.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.9040964689591507
275,0,1,0,1,1,1,1,2,1,2,0,0,59.85,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.7222222222222222,0.35592545580429263
276,0,0,1,1,1,1,1,2,2,1,1,1,60.85,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4722222222222222,0.22903300253865683
277,1,0,1,0,1,2,1,1,1,1,0,0,100.2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.986111111111111,0.8297022847911378
278,0,0,0,1,1,0,0,0,0,0,0,0,19.65,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.08333333333333333,0.011314331871682438
279,0,0,1,1,1,1,1,2,2,1,1,1,64.0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.4305555555555555,0.21831871682437112
280,0,1,1,1,1,2,2,1,2,2,1,1,90.6,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.008285252711747057
281,0,0,1,0,1,0,0,0,0,0,0,0,25.25,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.6805555555555555,0.13764712670205403
282,0,0,0,1,1,0,0,0,0,0,0,1,20.25,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.375,0.059935379644588054
283,0,0,1,1,1,2,2,2,2,1,1,1,93.45,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.736111111111111,0.5600507731363951
284,0,1,1,1,1,2,1,1,2,1,1,1,100.5,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.4861111111111111,0.41940341564735745
285,1,0,0,1,1,2,2,1,2,2,1,0,95.65,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.027777777777777776,0.017135933533348722
286,0,0,1,1,0,1,2,2,2,2,1,1,43.95,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0.6388888888888888,0.22952342487883684
287,0,0,0,1,1,0,0,0,0,0,1,0,19.25,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.4861111111111111,0.06910339256865913
288,1,0,0,1,1,2,2,2,1,2,1,1,73.8,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.125,0.07910223863374105
289,1,0,0,1,1,2,2,1,1,2,0,1,104.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8888888888888888,0.7701188552965612
290,0,0,0,1,1,2,2,1,1,2,1,1,79.25,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.18055555555555555,0.1261077775213478
291,0,0,0,1,1,2,2,1,1,2,1,1,81.55,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.7638888888888888,0.5181975536579737
292,0,0,1,0,1,2,1,1,2,2,1,1,93.8,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.7083333333333333,0.5216420493884145
293,0,0,1,0,1,0,0,0,0,0,1,1,24.3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.06944444444444445,0.013091391645511194
294,1,0,1,0,1,2,2,2,2,2,1,1,70.45,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.2777777777777778,0.16756865912762522
295,0,0,1,0,1,0,0,0,0,0,0,1,25.6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.3194444444444444,0.05722940226171244
296,1,1,1,0,1,2,2,1,2,2,1,0,99.0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8472222222222222,0.6866489729979229
297,0,0,1,0,1,1,1,2,1,1,0,0,69.95,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.75,0.4446168936072005
298,1,0,0,1,1,2,2,2,2,2,1,1,76.0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.20833333333333331,0.12832333256404338
299,0,0,1,0,1,0,0,0,0,0,1,0,24.9,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.8888888888888888,0.1819409185321948
300,0,0,0,0,1,1,1,2,2,2,1,0,64.8,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.25,0.13246018924532657
301,1,0,0,1,1,2,2,1,1,2,1,1,103.05,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7222222222222222,0.6168936072005539
302,1,0,0,1,1,0,0,0,0,0,1,1,20.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2361111111111111,0.030083083314101085
303,0,0,1,0,1,0,0,0,0,0,0,0,19.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.375,0.06130856219709209
304,0,0,1,1,1,2,1,1,1,2,1,1,110.65,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8055555555555555,0.7509635356565889
305,0,0,1,0,1,2,1,2,1,1,0,1,109.05,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.9444444444444444,0.8642684052619433
306,1,0,0,1,1,0,0,0,0,0,1,0,19.2,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0.013888888888888888,4.6157396722824526e-05
307,0,0,1,1,1,1,1,1,2,1,1,1,66.05,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.7638888888888888,0.39733441033925687
308,0,0,0,1,1,1,2,2,2,2,1,0,45.3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0030579275328871443
309,0,0,1,1,1,1,1,2,1,1,0,1,84.4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.7013212554811908
310,0,0,0,1,0,1,2,2,2,2,1,0,45.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.08333333333333333,0.03229863835679668
311,0,0,1,1,1,2,2,1,2,2,1,1,99.8,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8333333333333333,0.6885471959381491
312,1,0,1,0,1,2,1,1,2,2,1,1,106.0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8472222222222222,0.7533925686591276
313,0,0,0,1,1,0,0,0,0,0,1,0,20.65,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.027777777777777776,0.0022963304869605353
314,1,0,0,1,1,1,1,1,1,1,1,0,71.5,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.875,0.5259058389106854
315,0,0,0,1,1,2,2,1,2,2,1,1,83.55,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.2361111111111111,0.15120586198938382
316,1,1,1,1,1,2,2,2,1,2,1,1,98.7,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.8055555555555555,0.6685668128317563
317,0,0,0,0,1,1,2,2,2,2,1,1,49.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3611111111111111,0.14387837525963537
318,0,0,1,0,0,1,1,1,1,2,1,1,48.7,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.736111111111111,0.2857604431110085
319,0,0,0,1,1,0,0,0,0,0,1,1,19.2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3472222222222222,0.05923147934456498
320,0,0,0,1,1,2,2,1,1,2,1,1,82.3,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0073274867297484425
321,0,0,1,0,1,0,0,0,0,0,0,1,21.1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3333333333333333,0.05444841910916225
322,0,0,1,1,1,1,2,2,1,2,1,0,69.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.027777777777777776,0.014885760443111011
323,1,0,0,1,1,0,0,0,0,0,1,0,19.55,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,8.654511885529664e-05
324,0,0,1,1,1,1,1,1,1,2,1,0,75.1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.9305555555555555,0.5822351719363028
325,1,0,1,1,0,1,2,2,1,1,1,0,54.6,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0.2361111111111111,0.10570043849526888
326,1,0,0,1,1,2,2,2,2,2,1,0,70.2,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.15277777777777776,0.08553542580198477
327,1,0,0,1,1,0,0,0,0,0,0,0,24.75,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.7083333333333333,0.14029540733902607
328,0,0,0,1,1,2,2,2,2,2,1,1,69.85,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.02089199169166859
329,0,1,0,1,1,2,2,2,2,2,1,1,79.2,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.006969766905146549
330,0,0,0,0,1,2,2,2,2,2,1,1,69.65,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005867759058389107
331,0,1,1,1,1,1,1,1,1,2,0,1,84.1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.7051523194091853
332,1,0,0,1,1,1,2,1,2,1,1,1,65.35,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.2638888888888889,0.13997807523655664
333,1,0,0,1,1,0,0,0,0,0,0,0,25.75,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.9027777777777777,0.18877798292176323
334,0,0,0,1,1,2,1,1,2,2,1,1,100.3,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.625,0.5152492499423033
335,1,0,1,1,1,2,1,2,2,2,1,1,89.15,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.06944444444444445,0.04551696284329564
336,0,0,0,1,0,1,2,2,2,2,1,1,44.85,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.7777777777777777,0.2938091391645511
337,0,1,0,1,1,2,2,2,2,2,1,1,74.45,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.05555555555555555,0.03180821601661667
338,0,0,0,1,1,1,1,1,1,1,0,1,86.4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8888888888888888,0.6258077544426495
339,0,0,1,0,1,0,0,0,0,0,0,0,19.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5694444444444444,0.09063581813985692
340,0,0,0,1,1,1,1,1,1,2,1,0,60.55,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.4861111111111111,0.2266097392107085
341,0,0,0,1,0,1,2,2,2,2,1,0,25.2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0007385183475651972
342,0,1,0,1,1,2,2,1,2,2,1,1,79.4,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.021492037849065313
343,1,1,1,1,1,0,0,0,0,0,0,0,25.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.8472222222222222,0.17112277867528272
344,1,1,0,1,1,2,2,2,2,2,1,1,73.65,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.006329333025617356
345,0,0,0,0,1,1,1,1,2,2,1,0,55.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4861111111111111,0.23051580890837758
346,0,0,1,0,1,2,1,1,1,1,0,0,113.25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9583333333333333,0.9088795291945534
347,0,0,1,1,1,1,2,1,1,1,0,1,68.3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8888888888888888,0.5031156242787906
348,1,0,1,0,1,2,1,1,2,1,1,0,110.05,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.7083333333333333,0.654004154165705
349,1,0,1,0,1,0,0,0,0,0,1,0,19.9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.2361111111111111,0.035881606277405956
350,0,0,1,0,0,1,1,2,1,2,0,1,43.95,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.9583333333333333,0.3394068774521117
351,1,0,0,0,0,1,2,1,2,2,1,1,31.35,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0014481883221786293
352,0,0,0,0,1,1,1,2,1,2,1,0,64.85,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.29166666666666663,0.15208862220170782
353,0,0,0,1,1,2,2,1,2,2,0,1,97.2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.75,0.5897357489037618
354,1,0,1,1,0,1,2,2,2,2,1,1,23.45,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0005365797369028384
355,1,0,0,1,1,2,2,2,2,2,1,1,70.2,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.05555555555555555,0.025288483729517655
356,1,0,0,0,1,1,1,1,2,1,0,1,61.9,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.16078352180936997
357,1,0,0,1,1,2,2,2,2,2,1,1,69.55,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.09722222222222221,0.057990999307639055
358,1,0,1,0,1,0,0,0,0,0,0,0,18.95,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.4444444444444444,0.06867643664897301
359,1,0,1,0,1,0,0,0,0,0,0,1,19.8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.16107200553888762
